	Domain	Phylum	Class	Order	Family	Genus	Species
OTU2144	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Marasmiaceae	g:Marasmius	s:Marasmius_bambusiniformis_SH218027.07FU
OTU2146	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2147	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Tulostoma_xerophilum_SH024501.07FU
OTU2148	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Coprinus_comatus_SH201291.07FU
OTU2149	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	f:Orbiliaceae	g:Dactylellina	s:Dactylellina_haptotyla_SH023470.07FU
OTU2150	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Corticiaceae	g:Laetisaria	s:Laetisaria_fuciformis_SH002042.07FU
OTU2151	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	UNKNOWN	UNKNOWN	UNKNOWN
OTU2152	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	f:Orbiliaceae	g:Arthrobotrys	s:Arthrobotrys_entomopaga_SH195591.07FU
OTU2154	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Sordariales_fam_Incertae_sedis	g:Ramophialophora	s:Ramophialophora_humicola_SH215228.07FU
OTU2155	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Rhizophlyctidales	f:Rhizophlyctidaceae	g:Rhizophlyctis	s:Rhizophlyctis_rosea_SH202088.07FU
OTU2156	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Peziza	s:Peziza_polaripapulata_SH194175.07FU
OTU2157	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporales_fam_Incertae_sedis	g:Wettsteinina	s:Wettsteinina_lacustris_SH208890.07FU
OTU2159	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Rhizophagus	s:Rhizophagus_intraradices_SH175559.07FU
OTU2160	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Trichocomaceae	g:Sagenomella	s:Sagenomella_verticillata_SH208848.07FU
OTU2162	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Branch06	UNKNOWN	UNKNOWN	UNKNOWN
OTU2163	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Onygenales	f:Gymnoascaceae	g:Gymnoascus	s:Gymnoascus_dugwayensis_SH488625.07FU
OTU2164	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Glomus	s:Gomphidius_nigricans_SH183217.07FU
OTU2166	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Teratosphaeriaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2168	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Leccinum	s:Leccinum_scabrum_SH209698.07FU
OTU2169	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Mortierella_gemmifera_SH185196.07FU
OTU2170	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Diaporthales	f:Valsaceae	g:Phomopsis	s:Phomopsis_velata_SH185501.07FU
OTU2172	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	s:Preussia_flanaganii_SH184180.07FU
OTU2173	d:Fungi	p:Ascomycota	c:Archaeorhizomycetes	o:Archaeorhizomycetales	f:Archaeorhizomycetaceae	g:Archaeorhizomyces	UNKNOWN
OTU2174	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Exophiala	s:Exophiala_crusticola_SH196717.07FU
OTU2176	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Sordariaceae	g:Neurospora	s:Neurospora_crassa_SH469709.07FU
OTU2177	d:Fungi	p:Chytridiomycota	c:Rhizophlyctidomycetes	o:Rhizophlyctidales	f:Rhizophlyctidaceae	g:Rhizophlyctis	s:Rhizophlyctis_rosea_SH202088.07FU
OTU2179	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2181	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Entoloma	s:Imperator_luteocupreus_SH522320.07FU
OTU2182	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Gomphaceae	g:Ramaria	s:Entoloma_paludicola_SH181030.07FU
OTU2183	d:Fungi	p:Basidiomycota	c:Ustilaginomycetes	o:Ustilaginales	f:Ustilaginaceae	g:Anthracocystis	s:Anthracocystis_ovaria_SH005416.07FU
OTU2184	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Paradictyoarthrinium	s:Paradictyoarthrinium_tectonicola_SH491326.07FU
OTU2187	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Thanatephorus	s:Thanatephorus_cucumeris_SH218665.07FU
OTU2188	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Aspergillus	s:Aspergillus_terreus_SH475291.07FU
OTU2189	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae	g:Paraphaeosphaeria	s:Paraphaeosphaeria_barriae_SH192133.07FU
OTU2190	d:Fungi	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU2191	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Teloschistales	f:Teloschistaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2192	d:Fungi	p:Chytridiomycota	c:Rhizophlyctidomycetes	o:Rhizophlyctidales	f:Arizonaphlyctidaceae	g:Arizonaphlyctis	s:Arizonaphlyctis_lemmonensis_SH487156.07FU
OTU2193	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Chaetomium	s:Chaetomium_homopilatum_SH629325.07FU
OTU2194	d:Fungi	p:Mortierellomycota	c:Mortierellomycetes	o:Mortierellales	f:Mortierellaceae	g:Mortierella	s:Mortierella_beljakovae_SH640210.07FU
OTU2198	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Tulostoma_brumale_SH191022.07FU
OTU2199	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Mycosphaerellaceae	g:Stigmina	s:Stigmina_carpophila_SH202162.07FU
OTU2200	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU2201	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Peziza	s:Peziza_varia_SH190308.07FU
OTU2202	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Corticiales	f:Entolomataceae	g:Phanerochaete	UNKNOWN
OTU2203	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	UNKNOWN	UNKNOWN	UNKNOWN
OTU2204	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Capnodiales	f:Teratosphaeriaceae	g:Penidiella	s:Penidiella_carpentariae_SH025102.07FU
OTU2205	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Trichomonascaceae	g:Blastobotrys	s:Blastobotrys_parvus_SH641095.07FU
OTU2207	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Thanatephorus	s:Boletus_rhodopurpureus_SH217890.07FU
OTU2208	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Onygenales	f:Nectriaceae	g:Fusarium	s:Fusarium_solani_SH463335.07FU
OTU2209	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Lentinellus_cochleatus_SH007652.07FU
OTU2210	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Sclerostagonospora	s:Sclerostagonospora_cycadis_SH207008.07FU
OTU2211	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Leotiomycetes_ord_Incertae_sedis	f:Leotiomycetes_fam_Incertae_sedis	g:Leohumicola	s:Leohumicola_terminalis_SH201662.07FU
OTU2213	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Pleosporales	f:Pyronemataceae	g:Genea	s:Genea_verrucosa_SH217961.07FU
OTU2215	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Curvularia	s:Curvularia_homomorpha_SH187609.07FU
OTU2216	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pyronemataceae	g:Boubovia	s:Toninia_physaroides_SH526329.07FU
OTU2217	d:Fungi	p:Ascomycota	c:Geoglossomycetes	o:Geoglossales	f:Geoglossaceae	g:Geoglossum	s:Geoglossum_scabripes_SH548590.07FU
OTU2218	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Amniculicolaceae	g:Murispora	s:Murispora_hawksworthii_SH495301.07FU
OTU2219	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Tubeufiales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2220	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Phoma	s:Phoma_aloes_SH087322.07FU
OTU2221	d:Fungi	p:Blastocladiomycota	c:Agaricomycetes	o:Russulales	f:Lachnocladiaceae	g:Puccinia	s:Puccinia_drabae_SH011380.07FU
OTU2222	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	g:Preussia	s:Preussia_polymorpha_SH006661.07FU
OTU2223	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Ophiocordycipitaceae	g:Ophiocordyceps	s:Ophiocordyceps_robertsii_SH210600.07FU
OTU2224	d:Fungi	p:Basidiomycota	c:Ustilaginomycetes	o:Ustilaginales	f:Ustilaginaceae	g:Tranzscheliella	s:Tranzscheliella_hypodytes_SH006425.07FU
OTU2226	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2227	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Mycena	s:Scleroderma_laeve_SH186879.07FU
OTU2228	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Strophariaceae	g:Leratiomyces	s:Leratiomyces_erythrocephalus_SH529586.07FU
OTU2229	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Leucoagaricus	s:Leucoagaricus_flavovirens_SH215656.07FU
OTU2230	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Comoclathris	s:Comoclathris_spartii_SH487979.07FU
OTU2231	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Diversisporales	f:Diversisporaceae	g:Redeckera	s:Redeckera_megalocarpum_SH182068.07FU
OTU2232	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Phaeocollybia_sipei_SH187094.07FU
OTU2233	d:Fungi	p:Chytridiomycota	c:Spizellomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU2234	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Thelephorales	f:Thelephoraceae	g:Odontia	s:Odontia_duemmeri_SH018625.07FU
OTU2235	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Peziza	s:Peziza_limnaea_SH013223.07FU
OTU2237	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Ascomycota_ord_Incertae_sedis	f:Ascomycota_fam_Incertae_sedis	g:Olpitrichum	s:Olpitrichum_sphaerosporum_SH495633.07FU
OTU2238	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Marasmius_siccus_SH218024.07FU
OTU2239	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Coprinus	s:Panaeolus_subfirmus_SH178700.07FU
OTU2240	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Helotiales_fam_Incertae_sedis	g:Xenopolyscytalum	s:Hamatocanthoscypha_laricionis_SH019155.07FU
OTU2241	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Peniophoraceae	g:Peniophora	s:Peniophora_piceae_SH188981.07FU
OTU2242	d:Fungi	p:Ascomycota	c:Archaeorhizomycetes	o:Archaeorhizomycetales	f:Archaeorhizomycetaceae	g:Archaeorhizomyces	s:Mingxiaea_panici_SH001964.07FU
OTU2243	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae	g:Subplenodomus	s:Subplenodomus_apiicola_SH207666.07FU
OTU2245	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU2247	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Ascomycota_fam_Incertae_sedis	g:Aporospora	s:Pseudorobillarda_siamensis_SH181601.07FU
OTU2248	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	UNKNOWN	UNKNOWN
OTU2249	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Diaporthales	f:Valsaceae	g:Cytospora	s:Cytospora_brevispora_SH200885.07FU
OTU2250	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Clavulinaceae	g:Clavulina	s:Laetisaria_fuciformis_SH002042.07FU
OTU2251	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Omphalotaceae	g:Gymnopus	s:Gymnopus_macropus_SH183776.07FU
OTU2252	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Hypocreales_fam_Incertae_sedis	g:Acremonium	s:Acremonium_curvulum_SH202931.07FU
OTU2254	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Russulaceae	g:Russula	s:Slooffia_tsugae_SH191344.07FU
OTU2255	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Cladophialophora	s:Knufia_petricola_SH180471.07FU
OTU2257	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Coniochaetales	f:Coniochaetaceae	g:Coniochaeta	UNKNOWN
OTU2258	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Tetraplosphaeriaceae	g:Triplosphaeria	s:Triplosphaeria_acuta_SH203676.07FU
OTU2259	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Russulales	f:Russulaceae	g:Russula	s:Funneliformis_mosseae_SH088944.07FU
OTU2260	d:Fungi	p:Chytridiomycota	c:Agaricomycetes	o:Glomerellales	f:Plectosphaerellaceae	g:Plectosphaerella	s:Xylodon_detriticus_SH522655.07FU
OTU2261	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Hymenochaetaceae	g:Absidia	s:Inonotus_andersonii_SH495625.07FU
OTU2262	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Microascales	f:Microascaceae	g:Wardomycopsis	s:Wardomycopsis_inopinata_SH526866.07FU
OTU2264	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Cantharellales	f:Ceratobasidiaceae	g:Ceratobasidium	UNKNOWN
OTU2266	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2267	d:Fungi	p:Ascomycota	c:Pezizomycetes	o:Pezizales	f:Pezizaceae	g:Peziza	s:Peziza_quelepidotia_SH024427.07FU
OTU2269	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Cortinariaceae	g:Cortinarius	s:Cortinarius_prasinus_SH184347.07FU
OTU2270	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Lepiota_sanguineofracta_SH216865.07FU
OTU2271	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Aspergillus	s:Aspergillus_intermedius_SH179237.07FU
OTU2272	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Pezizaceae	g:Entoloma	s:Macruropyxis_fraxini_SH491036.07FU
OTU2273	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Funneliformis	s:Funneliformis_mosseae_SH215178.07FU
OTU2274	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Geastrales	f:Sphaerobolaceae	g:Sphaerobolus	s:Sphaerobolus_ingoldii_SH221133.07FU
OTU2275	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2276	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Boletaceae	g:Trechispora	s:Trechispora_subhelvetica_SH478756.07FU
OTU2277	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Candida	s:Candida_spencermartinsiae_SH190108.07FU
OTU2279	d:Fungi	p:Ascomycota	c:Lecanoromycetes	o:Lecanorales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2280	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Leptosphaeriaceae	g:Phoma	s:Heterospora_dimorphospora_SH208016.07FU
OTU2281	d:Fungi	p:Basidiomycota	c:Agaricostilbomycetes	o:Agaricostilbales	f:Chionosphaeraceae	g:Kurtzmanomyces	s:Kurtzmanomyces_nectairei_SH177594.07FU
OTU2282	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Leucosporidiales	f:Leucosporidiaceae	g:Leucosporidiella	s:Leucosporidiella_creatinivora_SH193763.07FU
OTU2283	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Inocybe_fuscidula_SH179884.07FU
OTU2284	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Cephalothecaceae	g:Cephalotheca	s:Cephalotheca_foveolata_SH210937.07FU
OTU2285	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tricholomataceae	g:Mycena	s:Mycena_septentrionalis_SH220756.07FU
OTU2286	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Myxotrichaceae	g:Oidiodendron	s:Oidiodendron_griseum_SH216992.07FU
OTU2287	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Cucurbitariaceae	g:Pyrenochaeta	s:Septoriella_hubertusii_SH492013.07FU
OTU2288	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Exserohilum	s:Exserohilum_neoregeliae_SH195638.07FU
OTU2289	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Diversisporales	f:Diversisporaceae	g:Corymbiglomus	s:Corymbiglomus_corymbiforme_SH000369.07FU
OTU2290	d:Fungi	p:Basidiomycota	c:Ustilaginomycetes	o:Ustilaginales	f:Ustilaginaceae	g:Ustilago	s:Ustilago_sporoboli-indici_SH175971.07FU
OTU2292	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Rhizophydiales	f:Globomycetaceae	g:Globomyces	s:Homolaphlyctis_polyrhiza_SH476089.07FU
OTU2293	d:Fungi	p:Glomeromycota	c:Glomeromycetes	o:Glomerales	f:Glomeraceae	g:Dominikia	s:Leccinum_variicolor_SH181301.07FU
OTU2294	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Helotiaceae	g:Claussenomyces	s:Cleistothelebolus_nipigonensis_SH215948.07FU
OTU2295	d:Fungi	p:Basidiomycota	c:Ustilaginomycetes	o:Ustilaginales	f:Ustilaginaceae	g:Ustilago	s:Ustilago_sporoboli-indici_SH175971.07FU
OTU2297	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Melanconiella	s:Melanconiella_hyperopta_SH213848.07FU
OTU2298	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Agaricaceae	g:Tulostoma	s:Leucoagaricus_atroazureus_SH215889.07FU
OTU2299	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Cucurbitariaceae	g:Pyrenochaeta	s:Lignincola_laevis_SH004686.07FU
OTU2300	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Hypocreales	f:Clavicipitaceae	g:Metarhizium	s:Metarhizium_marquandii_SH217933.07FU
OTU2301	d:Fungi	p:Basidiomycota	c:Tremellomycetes	o:Cystofilobasidiales	f:Cystofilobasidiaceae	g:Cystofilobasidium	s:Cystofilobasidium_infirmominiatum_SH194013.07FU
OTU2303	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	UNKNOWN	UNKNOWN	UNKNOWN
OTU2307	d:Fungi	p:Basidiomycota	c:Agaricomycetes	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN
OTU2308	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Ophiosphaerella	s:Ophiosphaerella_korrae_SH183026.07FU
OTU2309	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Agaricales	f:Amanitaceae	g:Amanita	s:Xylaria_brevipes_SH199079.07FU
OTU2310	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	f:Orbiliaceae	g:Orbilia	s:Orbilia_flavida_SH490792.07FU
OTU2311	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Trichocomaceae	g:Rasamsonia	s:Rasamsonia_composticola_SH216681.07FU
OTU2314	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Podospora	s:Zopfiella_karachiensis_SH177552.07FU
OTU2315	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2316	d:Fungi	p:Ascomycota	c:Agaricomycetes	o:Spizellomycetales	f:Spizellomycetaceae	g:Spizellomyces	s:Spizellomyces_acuminatus_SH183654.07FU
OTU2317	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Bipolaris	s:Bipolaris_sorokiniana_SH187581.07FU
OTU2318	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Rhizophlyctidales	f:Rhizophlyctidaceae	g:Rhizophlyctis	s:Rhizophlyctis_rosea_SH202088.07FU
OTU2319	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Chaetothyriales	f:Herpotrichiellaceae	g:Pyricularia	s:Pyricularia_parasitica_SH007623.07FU
OTU2320	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Boletales	f:Gastrosporiaceae	g:Gastrosporium	s:Gastrosporium_simplex_SH476782.07FU
OTU2321	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2322	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Ramalinaceae	g:Toninia	s:Toninia_physaroides_SH526329.07FU
OTU2323	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Tricholomataceae	g:Hydropus	s:Sporisorium_iseilematis-ciliati_SH005978.07FU
OTU2324	d:Fungi	p:Ascomycota	c:Orbiliomycetes	o:Orbiliales	f:Orbiliaceae	g:Arthrobotrys	s:Arthrobotrys_thaumasia_SH032692.07FU
OTU2325	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Eurotiales	f:Aspergillaceae	g:Penicillium	s:Penicillium_aethiopicum_SH407737.07FU
OTU2327	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Alternaria	s:Leptosphaeria_proteicola_SH192135.07FU
OTU2328	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Thelephoraceae	g:Mortierella	s:Ceriporia_lacerata_SH185165.07FU
OTU2330	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Pleosporaceae	g:Septoriella	s:Septoriella_hubertusii_SH492013.07FU
OTU2331	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Helotiales	f:Hyaloscyphaceae	UNKNOWN	UNKNOWN
OTU2332	d:Fungi	p:Basidiomycota	c:Microbotryomycetes	o:Leucosporidiales	f:Leucosporidiaceae	g:Leucosporidium	s:Leucosporidium_fellii_SH193766.07FU
OTU2333	d:Fungi	p:Basidiomycota	c:Wallemiomycetes	o:Wallemiales	f:Wallemiales_fam_Incertae_sedis	g:Wallemia	s:Wallemia_mellicola_SH128180.07FU
OTU2334	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Sordariales	f:Chaetomiaceae	g:Porpidia	s:Porpidia_macrocarpa_SH213360.07FU
OTU2335	d:Fungi	p:Basidiomycota	c:Pucciniomycetes	o:Pucciniales	f:Melampsoraceae	g:Melampsora	s:Melampsora_epitea_SH196334.07FU
OTU2336	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Entolomataceae	g:Entoloma	s:Bovista_hollosii_SH640503.07FU
OTU2337	d:Fungi	p:Ascomycota	c:Sordariomycetes	o:Agaricales	f:Omphalotaceae	g:Gymnopus	s:Corollospora_fusca_SH002067.07FU
OTU2338	d:Fungi	p:Ascomycota	c:Eurotiomycetes	o:Onygenales	f:Aspergillaceae	g:Auxarthron	s:Auxarthron_alboluteum_SH195627.07FU
OTU2339	d:Fungi	p:Ascomycota	c:Leotiomycetes	o:Leotiomycetes_ord_Incertae_sedis	f:Leotiomycetes_fam_Incertae_sedis	g:Leohumicola	s:Leohumicola_terminalis_SH201662.07FU
OTU2343	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Sporormiaceae	UNKNOWN	UNKNOWN
OTU2345	d:Fungi	p:Ascomycota	c:Dothideomycetes	o:Pleosporales	f:Phaeosphaeriaceae	g:Phaeosphaeriopsis	s:Phaeosphaeriopsis_nolinae_SH017222.07FU
OTU2346	d:Fungi	p:Basidiomycota	c:Agaricomycetes	o:Agaricales	f:Boletaceae	g:Entoloma	s:Ustanciosporium_appendiculatum_SH005583.07FU
OTU2347	d:Fungi	p:Ascomycota	c:Saccharomycetes	o:Saccharomycetales	f:Saccharomycetales_fam_Incertae_sedis	g:Starmerella	UNKNOWN
