"","OTU","OTU_sum","Domain","Phylum","Class","Order","Family","Genus","Species"
"1436","OTU3297",9.67618382587656,"d:Fungi","p:Chytridiomycota","c:Spizellomycetes","o:Spizellomycetales","f:Spizellomycetaceae","g:Spizellomyces","s:Spizellomyces_lactosolyticus_SH210195.07FU"
"1595","OTU3606",9.67618382587656,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"574","OTU1766",9.67505224191344,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Coniochaetales","f:Coniochaetaceae","UNKNOWN","UNKNOWN"
"1965","OTU4379",9.67505224191344,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Marasmiaceae","UNKNOWN","UNKNOWN"
"1215","OTU2849",9.65729865945172,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Sordariales_fam_Incertae_sedis","g:Monosporascus","UNKNOWN"
"1402","OTU3213",9.65546856666011,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","g:Chaetomium","UNKNOWN"
"1470","OTU3374",9.65546856666011,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1680","OTU3786",9.64846377727698,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1371","OTU3149",9.62792291281897,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","g:Sporormia","UNKNOWN"
"746","OTU2023",9.62287536880343,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"978","OTU2389",9.62271537880617,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1515","OTU3443",9.62133721821751,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1691","OTU3801",9.62133721821751,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Trichocomaceae","g:Talaromyces","UNKNOWN"
"1749","OTU3939",9.62133721821751,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1238","OTU2898",9.60842269277808,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1232","OTU2887",9.60120262067198,"d:Fungi","p:Basidiomycota","c:Ustilaginomycetes","o:Urocystidales","f:Glomosporiaceae","g:Thecaphora","UNKNOWN"
"1246","OTU2913",9.60120262067198,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1253","OTU2926",9.58837925835772,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1252","OTU2923",9.58519681219124,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1403","OTU3214",9.57496358043026,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1417","OTU3261",9.57496358043026,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2274","OTU499",9.57496358043026,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1201","OTU2815",9.56006798443468,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1266","OTU2943",9.55266877043324,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"543","OTU1718",9.5455046368857,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1585","OTU3584",9.5455046368857,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1687","OTU3797",9.5455046368857,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1848","OTU4148",9.53960775498067,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Cantharellales","f:Ceratobasidiaceae","UNKNOWN","UNKNOWN"
"80","OTU1097",9.53912590193302,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Corticiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1739","OTU3920",9.53527576126828,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1636","OTU3683",9.52740834544387,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2087","OTU4586",9.52740834544387,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Lentitheciaceae","g:Keissleriella","UNKNOWN"
"2108","OTU4636",9.5243212948135,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1598","OTU3615",9.50669903772468,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1735","OTU3914",9.50669903772468,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1614","OTU3649",9.49323210881618,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1706","OTU3832",9.49323210881618,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Strophariaceae","UNKNOWN","UNKNOWN"
"1350","OTU3115",9.48429606507794,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1313","OTU3030",9.48291064261035,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1517","OTU3450",9.48291064261035,"d:Fungi","p:Ascomycota","c:Arthoniomycetes","o:Lichenostigmatales","f:Phaeococcomycetaceae","g:Phaeococcomyces","s:Phaeococcomyces_mexicanus_SH025621.07FU"
"1797","OTU4047",9.48023519794839,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1852","OTU4153",9.48023519794839,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","UNKNOWN","UNKNOWN","UNKNOWN"
"1399","OTU3207",9.4763244219193,"d:Fungi","p:Basidiomycota","c:Ustilaginomycetes","o:Ustilaginales","f:Ustilaginaceae","UNKNOWN","UNKNOWN"
"2105","OTU4632",9.47302889525435,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","f:Helotiaceae","g:Meliniomyces","UNKNOWN"
"907","OTU2280",9.46407004410311,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1393","OTU3192",9.46170090766686,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Capnodiales","f:Mycosphaerellaceae","UNKNOWN","UNKNOWN"
"1658","OTU3736",9.46170090766686,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","f:Helotiales_fam_Incertae_sedis","UNKNOWN","UNKNOWN"
"1268","OTU2949",9.46080494037153,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1299","OTU3005",9.46080494037153,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","f:Nectriaceae","g:Gibberella","UNKNOWN"
"1551","OTU3528",9.46080494037153,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Branch06","UNKNOWN","UNKNOWN","UNKNOWN"
"1747","OTU3934",9.436188359075,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1776","OTU3996",9.436188359075,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"556","OTU1735",9.42338019480074,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1390","OTU3189",9.42338019480074,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1428","OTU3279",9.42338019480074,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1265","OTU2942",9.40109191103351,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1375","OTU3160",9.39955440902038,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Cantharellales","f:Ceratobasidiaceae","g:Thanatephorus","UNKNOWN"
"1903","OTU4268",9.39955440902038,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2117","OTU4654",9.39955440902038,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1457","OTU3344",9.39314857411509,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1588","OTU3594",9.39314857411509,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1672","OTU3768",9.39314857411509,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Chaetothyriales","UNKNOWN","UNKNOWN","UNKNOWN"
"1108","OTU2627",9.38231300002216,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","f:Stachybotryaceae","UNKNOWN","UNKNOWN"
"1986","OTU4411",9.33782991934625,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1603","OTU3622",9.3353209113418,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1546","OTU3515",9.32206344414551,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Trichosphaeriales","f:Trichosphaeriaceae","g:Nigrospora","s:Nigrospora_oryzae_SH217136.07FU"
"1924","OTU4300",9.29222551800217,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1587","OTU3592",9.28741707797028,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Sporormiaceae","UNKNOWN","UNKNOWN"
"1548","OTU3518",9.27301772852326,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1491","OTU3401",9.26118911679308,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2077","OTU4568",9.2539795709534,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1284","OTU2976",9.24345004834298,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1748","OTU3935",9.24162146184154,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2011","OTU4444",9.2309969930652,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1527","OTU3468",9.2108963909068,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1812","OTU4083",9.2108963909068,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","o:Tremellales","f:Tremellaceae","g:Cryptococcus","UNKNOWN"
"1759","OTU3952",9.19764263738,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1635","OTU3682",9.1882766127634,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1545","OTU3510",9.16286856402441,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"622","OTU1833",9.15931513517519,"d:Fungi","p:Ascomycota","c:Sordariomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1518","OTU3451",9.15931513517519,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Eurotiales","f:Trichocomaceae","g:Talaromyces","UNKNOWN"
"1686","OTU3796",9.15931513517519,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2149","OTU4705",9.15931513517519,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pyronemataceae","g:Geopyxis","s:Geopyxis_carbonaria_SH216567.07FU"
"1582","OTU3577",9.15762226557734,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1275","OTU2960",9.15463497077146,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1285","OTU2978",9.14316131761874,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1359","OTU3127",9.14316131761874,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1502","OTU3423",9.13737281222089,"d:Fungi","p:Chytridiomycota","c:Chytridiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"206","OTU1249",9.11367151306671,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1989","OTU4415",9.11367151306671,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2163","OTU4729",9.11367151306671,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","f:Pezizaceae","UNKNOWN","UNKNOWN"
"1083","OTU2582",9.10312973913341,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Capnodiales","f:Teratosphaeriaceae","UNKNOWN","UNKNOWN"
"2219","OTU4851",9.09543037365951,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1310","OTU3027",9.0722911061693,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1448","OTU3328",9.06200827342152,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Diaporthales","UNKNOWN","UNKNOWN","UNKNOWN"
"1799","OTU4052",9.06200827342152,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"761","OTU2048",9.03957881652565,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1334","OTU3077",9.03957881652565,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1377","OTU3166",9.03957881652565,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1751","OTU3941",9.03957881652565,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2093","OTU4599",9.00210824866578,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1955","OTU4359",9.00081425590213,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Lasiosphaeriaceae","g:Podospora","UNKNOWN"
"1938","OTU4323",8.99909318004251,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2180","OTU4779",8.99909318004251,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1322","OTU3050",8.95124369983266,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2186","OTU4786",8.95124369983266,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1699","OTU3817",8.94883367351955,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2016","OTU4453",8.94883367351955,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Bolbitiaceae","UNKNOWN","UNKNOWN"
"545","OTU1720",8.91454531731795,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"1712","OTU3840",8.91026659064318,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2194","OTU4801",8.91026659064318,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1066","OTU2545",8.88223690321347,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1456","OTU3343",8.88223690321347,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1669","OTU3759",8.88223690321347,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2060","OTU4529",8.8804100336406,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2079","OTU4571",8.8804100336406,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2169","OTU4749",8.87877940640854,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1337","OTU3085",8.87391508423407,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"900","OTU2270",8.85167637729856,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","g:Tulostoma","UNKNOWN"
"1475","OTU3380",8.85167637729856,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1704","OTU3828",8.85167637729856,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1411","OTU3250",8.84382704925255,"d:Fungi","p:Glomeromycota","c:Glomeromycetes","o:Glomerales","f:Glomeraceae","UNKNOWN","UNKNOWN"
"1606","OTU3629",8.84379816792493,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1710","OTU3837",8.84379816792493,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2088","OTU4588",8.84379816792493,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"419","OTU1552",8.84051349327732,"d:Fungi","p:Ascomycota","c:Pezizomycetes","o:Pezizales","UNKNOWN","UNKNOWN","UNKNOWN"
"1447","OTU3323",8.84051349327732,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"2038","OTU4488",8.84051349327732,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2111","OTU4641",8.84051349327732,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1901","OTU4265",8.83100081266173,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Capnodiales","f:Mycosphaerellaceae","UNKNOWN","UNKNOWN"
"1479","OTU3388",8.82564393514909,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"2074","OTU4559",8.81035501667716,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1373","OTU3150",8.77763831416295,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1593","OTU3600",8.77763831416295,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1785","OTU4016",8.74595534805675,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1885","OTU4215",8.74595534805675,"d:Fungi","p:Ascomycota","c:Eurotiomycetes","o:Onygenales","f:Onygenaceae","g:Auxarthronopsis","s:Auxarthronopsis_bandhavgarhensis_SH476964.07FU"
"2115","OTU4649",8.70008682665753,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Pleosporaceae","UNKNOWN","UNKNOWN"
"1697","OTU3812",8.6794497030424,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1863","OTU417",8.67857107634758,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1983","OTU4405",8.67857107634758,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1478","OTU3386",8.66086092944828,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","f:Cordycipitaceae","g:Lecanicillium","UNKNOWN"
"2201","OTU4817",8.66086092944828,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Bolbitiaceae","g:Conocybe","UNKNOWN"
"1505","OTU3429",8.65903534440274,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1656","OTU3720",8.65903534440274,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1789","OTU4022",8.65903534440274,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Sordariales","f:Chaetomiaceae","g:Chaetomium","UNKNOWN"
"1805","OTU4066",8.6283612756637,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2185","OTU4785",8.6197955230998,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1608","OTU3634",8.61210732269758,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1725","OTU3880",8.59211526977092,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","g:Tulostoma","UNKNOWN"
"1486","OTU3396",8.57873438140495,"d:Fungi","p:Basidiomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1550","OTU3524",8.57873438140495,"d:Fungi","p:Basidiomycota","c:Tremellomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2023","OTU4460",8.53915138269643,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Bolbitiaceae","g:Conocybe","s:Conocybe_deliquescens_SH179179.07FU"
"2066","OTU4542",8.53915138269643,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2110","OTU4640",8.53915138269643,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1674","OTU3775",8.5313050880499,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","f:Pleosporales_fam_Incertae_sedis","g:Flavomyces","s:Flavomyces_fulophazii_SH533915.07FU"
"1720","OTU3864",8.5313050880499,"d:Fungi","p:Chytridiomycota","c:Spizellomycetes","o:Spizellomycetales","f:Powellomycetaceae","g:Powellomyces","UNKNOWN"
"1803","OTU4059",8.5313050880499,"d:Fungi","p:Ascomycota","c:Leotiomycetes","o:Helotiales","UNKNOWN","UNKNOWN","UNKNOWN"
"2135","OTU4681",8.5313050880499,"d:Fungi","p:Ascomycota","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"2136","OTU4682",8.5313050880499,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1325","OTU3060",8.51065192738175,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","g:Tulostoma","s:Tulostoma_fimbriatum_SH179763.07FU"
"1717","OTU3852",8.51065192738175,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Agaricaceae","UNKNOWN","UNKNOWN"
"2070","OTU4549",8.51065192738175,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"295","OTU1375",8.46814105998014,"d:Fungi","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1483","OTU3392",8.46814105998014,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1566","OTU3552",8.46814105998014,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
"1692","OTU3803",8.4657785907132,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","f:Hypocreales_fam_Incertae_sedis","g:Acremonium","s:Acremonium_brachypenium_SH195618.07FU"
"1862","OTU4169",8.4657785907132,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Microascales","f:Microascaceae","g:Microascus","s:Microascus_intricatus_SH193482.07FU"
"1488","OTU3399",8.46488514766295,"d:Fungi","p:Ascomycota","c:Dothideomycetes","o:Pleosporales","UNKNOWN","UNKNOWN","UNKNOWN"
"1605","OTU3628",8.46488514766295,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1743","OTU3929",8.46488514766295,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","UNKNOWN","UNKNOWN","UNKNOWN"
"1676","OTU3778",8.43084717711935,"d:Fungi","p:Ascomycota","c:Sordariomycetes","o:Hypocreales","UNKNOWN","UNKNOWN","UNKNOWN"
"1741","OTU3923",8.40381092288945,"d:Fungi","p:Basidiomycota","c:Agaricomycetes","o:Agaricales","f:Bolbitiaceae","g:Conocybe","UNKNOWN"
"1835","OTU4132",8.40381092288945,"d:Fungi","p:Ascomycota","c:Dothideomycetes","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN"
