"","Row.names","NMDS1","NMDS2","Domain","Phylum","Class","Order","Family","Genus","Species"
"194","OTU1241",0.527827251667484,0.00306771713682181,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"195","OTU1242",-0.00258079920622549,0.113291609160671,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"196","OTU1244",-0.473567492459805,-0.107005090679771,"Fungi","Zygomycota","dummy_class_Mortierellales","Mortierellales","Mortierellaceae","Mortierella","unk"
"197","OTU1246",-0.126397783078753,0.107504085406503,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"198","OTU1247",-0.101148883691588,-0.0124742151537853,"Fungi","Zygomycota","dummy_class_Mucorales","Mucorales","Mucoraceae","Actinomucor","Actinomucor_elegans"
"199","OTU1248",0.0139810039131097,-0.218377609230388,"Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","unk"
"200","OTU1249",-0.175170613673069,0.14646711068614,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Lophiostomataceae","Lophiostoma","unk"
"201","OTU125",-0.0241008481367245,-0.0164269268841054,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus","unk"
"202","OTU1252",-0.569420804613797,-0.034988902621143,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Acremonium","Acremonium","unk"
"203","OTU1253",0.0101493672567844,0.32049800375652,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus_parasiticus"
"204","OTU1255",0.0642421079288425,0.375523818146425,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Montagnulaceae","Paraphaeosphaeria","Paraphaeosphaeria_verruculosa"
"205","OTU1256",0.272728236825582,-0.423193155705672,"Fungi","Ascomycota","dummy_class_Arthrocladium","dummy_order_Arthrocladium","dummy_family_Arthrocladium","Arthrocladium","unk"
"206","OTU1258",-0.137100947605767,0.255720792599959,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"207","OTU126",0.0644714596652784,0.163472469528445,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"208","OTU1263",0.583587439832616,0.578600394289813,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Myrothecium","Myrothecium","unk"
"209","OTU1265",-0.178085914522941,-0.13594413973861,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","unk"
"210","OTU1266",-0.0660402291336873,0.403203665952338,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"211","OTU1267",0.0139362550436392,-0.128481969062785,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","Tulasnella","unk"
"212","OTU1269",-0.243023139257125,0.014387223849379,"Fungi","Zygomycota","dummy_class_Mortierellales","Mortierellales","Mortierellaceae","Mortierella","Mortierella_alpina"
"213","OTU127",-0.101169307330789,-0.032054396942837,"Fungi","Ascomycota","Sordariomycetes","unk","unk","unk","unk"
"214","OTU1271",0.299343731481339,-0.418914890228807,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"215","OTU1272",-0.17875274837427,0.152838402871418,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"216","OTU1273",-0.440146308546769,0.0729154995931051,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"217","OTU1274",-0.245133001648153,-0.225733780355268,"Fungi","Ascomycota","Dothideomycetes","dummy_order_Pseudoperisporiaceae","Pseudoperisporiaceae","Bryochiton","unk"
"218","OTU1275",-0.0718527963853338,0.21566161998202,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","dummy_family_Myrothecium","Myrothecium","Myrothecium_roridum"
"219","OTU1276",0.254651743252891,-0.326036335194348,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","Tulasnella","unk"
"220","OTU1277",-0.132138136569039,0.211580050014846,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"221","OTU1279",0.15833581857537,0.21989972570622,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"222","OTU128",0.218118358304939,0.0707255198107075,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"223","OTU1280",0.250743354108197,0.0606767496518059,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Phaeosphaeria","unk"
"224","OTU1282",0.0271799559575972,-0.0189513005127862,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Calvatia","Calvatia_cyathiformis"
"225","OTU1283",-0.252847807091459,-0.0468417171983721,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Psathyrellaceae","Coprinellus","Coprinellus_sassii"
"226","OTU1284",0.0950129467790896,-0.0391363035065197,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"227","OTU1286",0.333238904742505,-0.2294031279307,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Auxarthron","Auxarthron_zuffianum"
"228","OTU1288",-0.107152231762611,0.14245560509751,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"229","OTU1289",0.72416090873705,-0.448774101469323,"Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","Coniochaeta","unk"
"230","OTU129",0.191019573121521,0.0724321770336687,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Phoma","unk"
"231","OTU1292",0.0699211847557483,0.226174021651826,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Ascochyta","unk"
"232","OTU1293",-0.126897234504567,0.244642922344665,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Ophiobolus","unk"
"233","OTU1294",0.30509504678236,0.328937010388617,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"234","OTU1297",0.584526178191336,0.413601247857027,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"235","OTU1298",-0.0355237461205821,0.178270003032839,"Fungi","Basidiomycota","Agaricomycetes","Phallales","Phallaceae","Itajahya","unk"
"236","OTU13",0.0857496366504552,-0.0498004876041634,"Fungi","Basidiomycota","Agaricomycetes","Polyporales","Phanerochaetaceae","Rhizochaete","Rhizochaete_fouquieriae"
"237","OTU130",-0.0284853855675288,-0.0271659735340246,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Cercophora","unk"
"238","OTU1300",0.138328130777691,-0.331818634816657,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"239","OTU1301",-0.202161008804008,-0.197080571565455,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"240","OTU1302",-0.2910080120656,0.0484418846364271,"Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Slopeiomyces","Slopeiomyces_cylindrosporus"
"241","OTU1306",0.731077995294851,-0.401181270845597,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Penicillium","unk"
"242","OTU131",-0.0538937364347387,-0.00705889763401373,"Fungi","Ascomycota","dummy_class_Acrophialophora","dummy_order_Acrophialophora","dummy_family_Acrophialophora","Acrophialophora","Acrophialophora_fusispora"
"243","OTU1310",-0.180033088090598,-0.197752426624234,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","unk"
"244","OTU1312",-0.132467489564019,0.0184891815780196,"Fungi","Ascomycota","Leotiomycetes","dummy_order_Myxotrichaceae","Myxotrichaceae","Oidiodendron","unk"
"245","OTU1313",-0.162678602574471,-0.155458950643219,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Wilcoxina","Wilcoxina_rehmii"
"246","OTU1314",0.0877243688000609,0.0313173616197932,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"247","OTU1315",-0.37477606349636,0.087205183915943,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus","unk"
"248","OTU1316",0.287342276394149,0.430782807249583,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"249","OTU1317",0.629685528025178,-0.459767812220248,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"250","OTU1318",0.146672997294424,0.126461654648247,"Fungi","Ascomycota","Pezizomycetes","unk","unk","unk","unk"
"251","OTU1319",-0.152059418860438,-0.0572872738232723,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"252","OTU132",-0.0583199878569972,0.0513613294233279,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"253","OTU1323",0.0409374654186074,-0.0678648200723309,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","unk"
"254","OTU1324",-0.0219513086675066,0.136064314584987,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Cladophialophora","Cladophialophora_chaetospira"
"255","OTU1326",-0.105524010263189,-0.0722111678298705,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"256","OTU1329",0.2174366034227,-0.0574219149908637,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"257","OTU133",-0.202921657198598,-0.0439519744222717,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Lepiota","unk"
"258","OTU1330",0.541152830073518,0.481484116068271,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"259","OTU1332",-0.0706126486319403,0.00587117079458462,"Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","Thanatephorus","unk"
"260","OTU1334",-0.201057501729212,0.0998911979773951,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Sclerostagonospora","unk"
"261","OTU1337",-0.106084507047729,0.0767661516288634,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Capronia","unk"
"262","OTU1338",0.203945053200543,0.428128470323363,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"263","OTU1339",-0.128172777961638,0.0165870059014578,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"264","OTU134",0.167954736586736,-0.168085894397224,"Fungi","Ascomycota","Eurotiomycetes","Onygenales","Onygenaceae","Amauroascus","unk"
"265","OTU1340",-0.0882895864966864,-0.0053779217169757,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Erythricium","unk"
"266","OTU1343",-0.0549723046280692,0.172077834034766,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"267","OTU1346",-0.208387918760258,0.0793514581630799,"Fungi","Zygomycota","dummy_class_Mortierellales","Mortierellales","Mortierellaceae","Mortierella","unk"
"268","OTU1349",-0.0424656710130223,0.129593419804003,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Laetisaria","unk"
"269","OTU135",-0.0302773440962514,0.108333503843834,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Lecanicillium","unk"
"270","OTU1352",-0.105996750594333,0.155900596872616,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","unk"
"271","OTU1354",0.160800426906079,-0.291102747700189,"Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusarium","Fusarium_redolens"
"272","OTU1356",0.112251549384722,0.285283057401054,"Fungi","Chytridiomycota","Chytridiomycetes","Spizellomycetales","Powellomycetaceae","Powellomyces","unk"
"273","OTU1357",-0.193544748042392,0.151279993774074,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Ascobolaceae","Ascobolus","unk"
"274","OTU1358",-0.20807028008931,0.0790640752281233,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"275","OTU1359",-0.144714195503588,-0.132204002258363,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"276","OTU1360",0.497226242851414,0.24776623255015,"Fungi","Basidiomycota","Agaricomycetes","Russulales","Stephanosporaceae","Lindtneria","unk"
"277","OTU1361",-0.31295721171845,-0.0716269749850201,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"278","OTU1363",0.211963509026447,-0.358864940067753,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Melanoleuca","unk"
"279","OTU1364",0.202040389033168,0.0782502581603447,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Coniothyriaceae","Coniothyrium","unk"
"280","OTU1365",-0.11332823073026,0.0339886823470008,"Fungi","Basidiomycota","Cystobasidiomycetes","dummy_order_Buckleyzymaceae","Buckleyzymaceae","Buckleyzyma","unk"
"281","OTU1366",-0.248114425650851,-0.230220087268648,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","Chaetomium_globosum"
"282","OTU1368",-0.217283070518534,0.0344012479041927,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"283","OTU1369",0.29049080814603,-0.358468171220765,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Sporormiaceae","Preussia","unk"
"284","OTU137",-0.0122032775226969,-0.340034877335787,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unk"
"285","OTU1370",0.000913806429754914,0.362143745981493,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"286","OTU1372",-0.0976276416273445,0.18954255658939,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"287","OTU1376",0.667062300612986,0.359109138687313,"Fungi","Ascomycota","dummy_class_Phaeodactylium","dummy_order_Phaeodactylium","dummy_family_Phaeodactylium","Phaeodactylium","unk"
"288","OTU1377",0.0145937833044357,-0.224321203630447,"Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastraceae","Geastrum","unk"
"289","OTU138",-0.0709069267474804,-0.0748342698217867,"Fungi","Ascomycota","dummy_class_Calcarisporiella","unk","unk","unk","unk"
"290","OTU1380",-0.203580177958966,-0.0720645497325353,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"291","OTU1381",0.308018559052386,-0.277094585046687,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Disciseda","unk"
"292","OTU1383",0.137244667415255,0.0136036662683871,"Fungi","Basidiomycota","Tremellomycetes","Tremellales","Tremellaceae","Dioszegia","unk"
"293","OTU1384",-0.0913707208724061,-0.00707821943285845,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Didymosphaeria","unk"
"294","OTU1385",-0.210493463858828,-0.13162141802427,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","Aspergillus_versicolor"
"295","OTU1389",0.0867835563685959,0.0721056370442134,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"296","OTU139",0.291294239654326,-0.0485354165707857,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Chaetomium","unk"
"297","OTU1390",-0.181738116319806,-0.0308089944258019,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"298","OTU1394",-0.0377048032718474,0.115574029931704,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Leptosphaeriaceae","Leptosphaeria","unk"
"299","OTU1397",-0.251575349630802,0.0263767195596068,"Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Rhinocladiella","unk"
"300","OTU1399",0.273305489262942,-0.180214075441253,"Fungi","Chytridiomycota","unk","unk","unk","unk","unk"
"301","OTU14",0.0343492664935556,0.112961218395161,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","unk"
"302","OTU140",0.239832450903778,0.386610592483792,"Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Alternaria","unk"
"303","OTU1400",0.108078689563146,0.279518569062284,"Fungi","Zygomycota","dummy_class_Kickxellales","Kickxellales","Kickxellaceae","Ramicandelaber","unk"
"304","OTU1402",-0.0854745260931988,-0.170405283897976,"Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Geopora","unk"
"305","OTU1403",0.293480277276639,-0.18906109629974,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"306","OTU1404",0.0173591337960249,-0.183656927759588,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"307","OTU1406",-0.170859828265523,-0.144308571207022,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"308","OTU1407",0.641984920269277,-0.316229192496079,"Fungi","Basidiomycota","Agaricomycetes","Corticiales","Corticiaceae","Waitea","unk"
"309","OTU1409",0.226742515092765,-0.427817076244626,"Fungi","Basidiomycota","unk","unk","unk","unk","unk"
"310","OTU141",-0.137403661878776,-0.0132815043185207,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"311","OTU1410",-0.0778130759267538,-0.0766849256911124,"Fungi","Zygomycota","dummy_class_Mucorales","Mucorales","Cunninghamellaceae","Cunninghamella","Cunninghamella_septata"
"312","OTU1411",0.0974057314145786,-0.378477339323253,"Fungi","Ascomycota","unk","unk","unk","unk","unk"
"313","OTU1412",-0.551320200537581,-0.0253395767044905,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"314","OTU1413",-0.0619435060539946,0.0110349768888721,"Fungi","Ascomycota","Dothideomycetes","unk","unk","unk","unk"
"315","OTU1414",-0.091336212844414,0.0626347752244527,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"316","OTU1417",0.0661947603686262,0.380030630440765,"Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Tulostoma","unk"
"317","OTU1418",0.107085186023702,-0.135313416288821,"Fungi","Ascomycota","dummy_class_Mycochlamys","dummy_order_Mycochlamys","dummy_family_Mycochlamys","Mycochlamys","Mycochlamys_macrospora"
"318","OTU142",0.410462995265314,-0.275235358782139,"Fungi","Ascomycota","Leotiomycetes","Helotiales","Hemiphacidiaceae","Fabrella","Fabrella_tsugae"
"319","OTU1420",0.596555124516187,0.478301802839017,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unk"
"320","OTU1422",-0.149493292783173,0.240404683966183,"Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Slopeiomyces","unk"
"321","OTU1423",0.262317137487739,-0.175395478225281,"Fungi","Basidiomycota","Agaricomycetes","unk","unk","unk","unk"
"322","OTU1424",0.116157896917011,0.290679379290572,"Fungi","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","unk"
"323","OTU1425",0.0967630174009364,-0.311609637092743,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","unk"
"324","OTU1429",0.240296543404219,-0.139618331198828,"Fungi","Ascomycota","dummy_class_Calcarisporiella","dummy_order_Calcarisporiella","dummy_family_Calcarisporiella","Calcarisporiella","unk"
"325","OTU143",-0.0592911813423859,-0.166588452342383,"Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Aspergillus","unk"
"326","OTU1431",0.644624856133549,0.244072243136278,"Fungi","Ascomycota","Sordariomycetes","Sordariales","Lasiosphaeriaceae","Podospora","unk"
"327","OTU1432",-0.0385995347303538,-0.0685641912391127,"Fungi","Ascomycota","Saccharomycetes","Saccharomycetales","dummy_family_Candida","Candida","Candida_sake"
"328","OTU1433",0.206346199861769,-0.352755581985165,"Fungi","Chytridiomycota","unk","unk","unk","unk","unk"
