"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU1302" "Fungi" "Ascomycota" "Sordariomycetes" "Magnaporthales" "Magnaporthaceae" "Slopeiomyces" "Slopeiomyces_cylindrosporus"
"OTU591" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Montagnulaceae" "Microsphaeropsis" "unk"
"OTU1468" "Fungi" "Basidiomycota" "Microbotryomycetes" "Sporidiobolales" "dummy_family_Rhodotorula" "Rhodotorula" "Rhodotorula_graminis"
"OTU3172" "Fungi" "Chytridiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU285" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU393" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU272" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU816" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Chaetothyriaceae" "Chaetothyrium" "unk"
"OTU4616" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU721" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU534" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "unk" "unk"
"OTU648" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU349" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU199" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU662" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Hyalorbilia" "unk"
"OTU453" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU462" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU1138" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Gymnoascaceae" "Gymnoascus" "Gymnoascus_reessii"
"OTU295" "Fungi" "Ascomycota" "Pezizomycetes" "Pezizales" "dummy_family_Oedocephalum" "Oedocephalum" "unk"
"OTU907" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2920" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU2405" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Neoascochyta" "unk"
"OTU921" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Stagonospora" "unk"
"OTU1114" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Orbilia" "unk"
"OTU931" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU1520" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymosphaeriaceae" "Didymosphaeria" "unk"
"OTU195" "Fungi" "Ascomycota" "Sordariomycetes" "Diaporthales" "Diaporthaceae" "Phomopsis" "unk"
"OTU817" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU701" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU1196" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1601" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU783" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU641" "Fungi" "Ascomycota" "Saccharomycetes" "Saccharomycetales" "Saccharomycetaceae" "Saccharomyces" "Saccharomyces_cerevisiae"
"OTU606" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lophiostomataceae" "Sigarispora" "Sigarispora_arundinis"
"OTU471" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU619" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1837" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU239" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "Chaetomium_nozdrenkoae"
"OTU1131" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU971" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU999" "Fungi" "Chytridiomycota" "Chytridiomycetes" "Rhizophlyctidales" "Rhizophlyctidaceae" "Rhizophlyctis" "unk"
"OTU1206" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1014" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1118" "Fungi" "Basidiomycota" "Microbotryomycetes" "Leucosporidiales" "Leucosporidiaceae" "Leucosporidium" "unk"
"OTU653" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU3985" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Entoloma" "unk"
"OTU905" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU587" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU1093" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3241" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU566" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU3826" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU698" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU4606" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU527" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU1215" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU1219" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU763" "Fungi" "Basidiomycota" "Malasseziomycetes" "Malasseziales" "Malasseziaceae" "Malassezia" "Malassezia_globosa"
"OTU305" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU2456" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1178" "Fungi" "Ascomycota" "Dothideomycetes" "Botryosphaeriales" "Botryosphaeriaceae" "Diplodia" "unk"
"OTU4070" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Montagnulaceae" "Paraconiothyrium" "unk"
"OTU4157" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Keissleriella" "unk"
"OTU2015" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Lepiota" "unk"
"OTU279" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU4464" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU408" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Monosporascus" "unk"
"OTU1077" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Stagonospora" "unk"
"OTU3533" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1182" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU4590" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Omphalotaceae" "Marasmiellus" "unk"
"OTU4636" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU570" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Omphalotaceae" "Marasmiellus" "unk"
"OTU3848" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2725" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU1015" "Fungi" "Chytridiomycota" "Chytridiomycetes" "Spizellomycetales" "Spizellomycetaceae" "Spizellomyces" "unk"
"OTU2449" "Fungi" "Basidiomycota" "Tremellomycetes" "Filobasidiales" "Filobasidiaceae" "Filobasidium" "Filobasidium_stepposum"
"OTU782" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU670" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Bolbitiaceae" "Conocybe" "unk"
"OTU853" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU1064" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Bulleribasidiaceae" "Vishniacozyma" "Vishniacozyma_victoriae"
"OTU1116" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lophiostomataceae" "Lophiostoma" "unk"
"OTU2787" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1346" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU227" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lentitheciaceae" "Darksidea" "unk"
"OTU1066" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU430" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU813" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Capronia" "unk"
"OTU1225" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU428" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU356" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU521" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "unk" "unk"
"OTU3804" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Orbilia" "unk"
"OTU696" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "Aspergillus_granulosus"
"OTU331" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Leptosphaeriaceae" "unk" "unk"
"OTU1130" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU897" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU859" "Fungi" "Basidiomycota" "Agaricomycetes" "unk" "unk" "unk" "unk"
"OTU637" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU649" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU346" "Fungi" "Ascomycota" "Sordariomycetes" "Diaporthales" "Schizoparmaceae" "Pilidiella" "Pilidiella_quercicola"
"OTU489" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU1441" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU820" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU542" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU4724" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU655" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "unk"
"OTU1088" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "unk"
"OTU1766" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Mycosphaerellaceae" "Ramularia" "Ramularia_plurivora"
"OTU732" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU391" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU517" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1925" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Epicoccum" "Epicoccum_sorghinum"
"OTU1086" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU581" "Fungi" "Basidiomycota" "Agaricomycetes" "Polyporales" "Phanerochaetaceae" "Rhizochaete" "unk"
"OTU679" "Fungi" "Ascomycota" "Lecanoromycetes" "unk" "unk" "unk" "unk"
"OTU2503" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU2355" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Claroideoglomeraceae" "Claroideoglomus" "unk"
"OTU680" "Fungi" "Chytridiomycota" "Chytridiomycetes" "Spizellomycetales" "Spizellomycetaceae" "Kochiomyces" "unk"
"OTU1352" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Trimorphomycetaceae" "Saitozyma" "unk"
"OTU468" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU692" "Fungi" "Ascomycota" "Dothideomycetes" "Botryosphaeriales" "Phyllostictaceae" "Phyllosticta" "unk"
"OTU1271" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1528" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Coniothyriaceae" "Coniothyrium" "unk"
"OTU326" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU1258" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU394" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Xylariaceae" "Arthroxylaria" "unk"
"OTU1188" "Fungi" "Ascomycota" "dummy_class_Calcarisporiella" "dummy_order_Calcarisporiella" "dummy_family_Calcarisporiella" "Calcarisporiella" "unk"
"OTU825" "Fungi" "Basidiomycota" "Malasseziomycetes" "Malasseziales" "Malasseziaceae" "Malassezia" "Malassezia_sympodialis"
"OTU702" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU1009" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Lophiostomataceae" "Lophiostoma" "unk"
"OTU298" "Fungi" "Basidiomycota" "Agaricomycetes" "Corticiales" "Corticiaceae" "unk" "unk"
"OTU1176" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Didymellaceae" "Phoma" "unk"
"OTU3958" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU4150" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU3368" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU377" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Aspergillus" "unk"
"OTU826" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4255" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "unk" "unk"
"OTU1473" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Funneliformis" "Funneliformis_mosseae"
"OTU1289" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "unk"
"OTU475" "Fungi" "Ascomycota" "Sordariomycetes" "unk" "unk" "unk" "unk"
"OTU561" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "dummy_family_Hyalopus" "Hyalopus" "unk"
"OTU1094" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1431" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU2968" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU470" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "unk" "unk"
"OTU1153" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1752" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3344" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU485" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "unk" "unk" "unk"
"OTU881" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Bipolaris" "Bipolaris_heveae"
"OTU736" "Fungi" "Basidiomycota" "Agaricomycetes" "Cantharellales" "Tulasnellaceae" "Tulasnella" "unk"
"OTU1574" "Fungi" "Zygomycota" "dummy_class_Mortierellales" "Mortierellales" "Mortierellaceae" "Mortierella" "Mortierella_elongata"
"OTU970" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Entolomataceae" "Entoloma" "Entoloma_halophilum"
"OTU458" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3298" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU1526" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU850" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1875" "Fungi" "Ascomycota" "Leotiomycetes" "dummy_order_Scytalidium" "dummy_family_Scytalidium" "Scytalidium" "Scytalidium_circinatum"
"OTU503" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1068" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Monosporascus" "unk"
"OTU1222" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU1604" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Capronia" "unk"
"OTU1168" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU739" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU843" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Achaetomium" "unk"
"OTU1312" "Fungi" "Ascomycota" "Leotiomycetes" "dummy_order_Myxotrichaceae" "Myxotrichaceae" "Oidiodendron" "unk"
"OTU755" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU3412" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1380" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU461" "Fungi" "Ascomycota" "Eurotiomycetes" "Onygenales" "Onygenaceae" "Chrysosporium" "unk"
"OTU700" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "dummy_family_Catenulomyces" "Catenulomyces" "unk"
"OTU808" "Fungi" "Ascomycota" "Dothideomycetes" "Botryosphaeriales" "Phyllostictaceae" "Phyllosticta" "unk"
"OTU419" "Fungi" "Ascomycota" "Dothideomycetes" "Dothideales" "dummy_family_Celosporium" "Celosporium" "unk"
"OTU1056" "Fungi" "Ascomycota" "Dothideomycetes" "Capnodiales" "Mycosphaerellaceae" "Mycosphaerella" "unk"
"OTU569" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU1354" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "Nectriaceae" "Fusarium" "Fusarium_redolens"
"OTU780" "Fungi" "Basidiomycota" "Malasseziomycetes" "unk" "unk" "unk" "unk"
"OTU1241" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1233" "Fungi" "Ascomycota" "dummy_class_Calcarisporiella" "dummy_order_Calcarisporiella" "dummy_family_Calcarisporiella" "Calcarisporiella" "unk"
"OTU4102" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Talaromyces" "Talaromyces_veerkampii"
"OTU2346" "Fungi" "Basidiomycota" "Tremellomycetes" "Cystofilobasidiales" "Cystofilobasidiaceae" "Cystofilobasidium" "Cystofilobasidium_macerans"
"OTU603" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Diademaceae" "Comoclathris" "unk"
"OTU2385" "Fungi" "Basidiomycota" "unk" "unk" "unk" "unk" "unk"
"OTU771" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1851" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU593" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU775" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Sporormiella" "unk"
"OTU688" "Fungi" "Ascomycota" "Sordariomycetes" "Magnaporthales" "Magnaporthaceae" "Clasterosporium" "unk"
"OTU1039" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Leptosphaeriaceae" "Leptosphaeria" "unk"
"OTU3720" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2435" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU793" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU3058" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Melanommataceae" "Herpotrichia" "unk"
"OTU4416" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU625" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phialophora" "unk"
"OTU1779" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU3293" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Lasiosphaeriaceae" "Podospora" "unk"
"OTU942" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Diatrype" "unk"
"OTU2156" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU2290" "Fungi" "Ascomycota" "Orbiliomycetes" "Orbiliales" "Orbiliaceae" "Orbilia" "unk"
"OTU2894" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU2161" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Sporormiaceae" "Preussia" "unk"
"OTU3578" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU754" "Fungi" "Ascomycota" "Leotiomycetes" "dummy_order_Myxotrichaceae" "Myxotrichaceae" "Pseudogymnoascus" "unk"
"OTU2033" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Xylariaceae" "Ascotricha" "unk"
"OTU836" "Fungi" "Ascomycota" "Leotiomycetes" "unk" "unk" "unk" "unk"
"OTU770" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phialophora" "unk"
"OTU1641" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU1625" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Phaeosphaeriaceae" "Phaeosphaeria" "unk"
"OTU761" "Fungi" "Ascomycota" "Sordariomycetes" "Coniochaetales" "Coniochaetaceae" "Coniochaeta" "unk"
"OTU550" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU4501" "Fungi" "unk" "unk" "unk" "unk" "unk" "unk"
"OTU920" "Fungi" "Ascomycota" "Sordariomycetes" "Xylariales" "Diatrypaceae" "Diatrype" "unk"
"OTU720" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU861" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "unk"
"OTU1406" "Fungi" "Basidiomycota" "Agaricomycetes" "Agaricales" "Agaricaceae" "Tulostoma" "unk"
"OTU1796" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Sirobasidiaceae" "Fibulobasidium" "unk"
"OTU744" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU685" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU2348" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU4663" "Fungi" "Ascomycota" "Eurotiomycetes" "Chaetothyriales" "Herpotrichiellaceae" "Phaeococcomyces" "unk"
"OTU2086" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU876" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU1608" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Bulleraceae" "Genolevuria" "Genolevuria_armeniaca"
"OTU1184" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU831" "Fungi" "Ascomycota" "Leotiomycetes" "Erysiphales" "Erysiphaceae" "Podosphaera" "Podosphaera_euphorbiae-helioscopiae"
"OTU981" "Fungi" "Ascomycota" "Eurotiomycetes" "Eurotiales" "Trichocomaceae" "Penicillium" "unk"
"OTU811" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Glomus" "unk"
"OTU1063" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU363" "Fungi" "Ascomycota" "Sordariomycetes" "Hypocreales" "dummy_family_Trichothecium" "Trichothecium" "unk"
"OTU438" "Fungi" "Ascomycota" "Sordariomycetes" "Sordariales" "Chaetomiaceae" "Chaetomium" "Chaetomium_uniporum"
"OTU1404" "Fungi" "Ascomycota" "Dothideomycetes" "unk" "unk" "unk" "unk"
"OTU961" "Fungi" "Basidiomycota" "Tremellomycetes" "Tremellales" "Tremellaceae" "Cryptococcus" "unk"
"OTU4436" "Fungi" "Ascomycota" "unk" "unk" "unk" "unk" "unk"
"OTU747" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Rhizophagus" "unk"
"OTU3559" "Fungi" "Glomeromycota" "Glomeromycetes" "Glomerales" "Glomeraceae" "Septoglomus" "unk"
"OTU555" "Fungi" "Ascomycota" "Leotiomycetes" "dummy_order_Myxotrichaceae" "Myxotrichaceae" "Oidiodendron" "unk"
"OTU595" "Fungi" "Ascomycota" "Dothideomycetes" "Pleosporales" "Pleosporaceae" "Alternaria" "unk"
"OTU3705" "Fungi" "Basidiomycota" "Malasseziomycetes" "Malasseziales" "Malasseziaceae" "Malassezia" "Malassezia_globosa"
