"Domain" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"OTU1571" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Xylariales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU543" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2563" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU933" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Didymosphaeriaceae" "g:Paraconiothyrium" "UNKNOWN"
"OTU575" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU732" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU609" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Tremellales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3567" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "f:Chaetomiaceae" "g:Chaetomium" "UNKNOWN"
"OTU2177" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU746" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1106" "d:Fungi" "p:Kickxellomycota" "c:Kickxellomycetes" "o:Kickxellales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3051" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU802" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU476" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4403" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU980" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1224" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1023" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1029" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Phaeosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU1654" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "f:Chaetomiaceae" "UNKNOWN" "UNKNOWN"
"OTU4599" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1398" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Leptosphaeriaceae" "UNKNOWN" "UNKNOWN"
"OTU1075" "d:Fungi" "p:Mucoromycota" "c:Mucoromycetes" "o:Mucorales" "f:Mucoraceae" "g:Mucor" "UNKNOWN"
"OTU1167" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Xylariales" "f:Xylariaceae" "UNKNOWN" "UNKNOWN"
"OTU4566" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU1472" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU938" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "g:Rhizophagus" "UNKNOWN"
"OTU879" "d:Fungi" "p:Basidiomycota" "c:Pucciniomycetes" "o:Pucciniales" "f:Pucciniaceae" "g:Uromyces" "UNKNOWN"
"OTU2151" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1441" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Teratosphaeriaceae" "g:Phaeothecoidea" "UNKNOWN"
"OTU3021" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Mycosphaerellaceae" "UNKNOWN" "UNKNOWN"
"OTU2953" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU716" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2955" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU833" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1532" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU677" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2669" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU457" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Cantharellales" "f:Ceratobasidiaceae" "UNKNOWN" "UNKNOWN"
"OTU962" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU399" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Hypocreales_fam_Incertae_sedis" "g:Acremonium" "s:Acremonium_implicatum_SH210205.07FU"
"OTU1911" "d:Fungi" "p:Ascomycota" "c:Pezizomycetes" "o:Pezizales" "f:Pezizaceae" "UNKNOWN" "UNKNOWN"
"OTU1015" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "f:Herpotrichiellaceae" "g:Cladophialophora" "UNKNOWN"
"OTU1349" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU562" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Agaricaceae" "UNKNOWN" "UNKNOWN"
"OTU1265" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Onygenales" "f:Onygenaceae" "g:Auxarthron" "s:Auxarthron_pseudauxarthron_SH016787.07FU"
"OTU664" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Sporormiaceae" "g:Preussia" "UNKNOWN"
"OTU1956" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1134" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Magnaporthales" "f:Magnaporthaceae" "g:Pseudophialophora" "UNKNOWN"
"OTU2704" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2002" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "f:Cladosporiaceae" "UNKNOWN" "UNKNOWN"
"OTU4886" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2637" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Diaporthales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1857" "d:Fungi" "p:Mucoromycota" "c:Umbelopsidomycetes" "o:Umbelopsidales" "f:Umbelopsidaceae" "g:Umbelopsis" "UNKNOWN"
"OTU1148" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Pleosporaceae" "g:Johnalcornia" "s:Johnalcornia_aberrans_SH202405.07FU"
"OTU397" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4847" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1536" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1268" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Stachybotryaceae" "g:Myrothecium" "UNKNOWN"
"OTU4982" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "f:Myxotrichaceae" "g:Oidiodendron" "UNKNOWN"
"OTU2430" "d:Fungi" "p:Mortierellomycota" "c:Mortierellomycetes" "o:Mortierellales" "f:Mortierellales_fam_Incertae_sedis" "g:Modicella" "s:Modicella_reniformis_SH484860.07FU"
"OTU1535" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Capnodiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2257" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Coniochaetales" "f:Coniochaetaceae" "UNKNOWN" "UNKNOWN"
"OTU4544" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Lophiostomataceae" "g:Lophiostoma" "UNKNOWN"
"OTU988" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "f:Chaetomiaceae" "g:Zopfiella" "UNKNOWN"
"OTU1841" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Onygenales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2625" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1386" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU840" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU907" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU375" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Agaricaceae" "UNKNOWN" "UNKNOWN"
"OTU1007" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3030" "d:Fungi" "p:Basidiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4910" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1335" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1341" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU901" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU864" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Agaricaceae" "UNKNOWN" "UNKNOWN"
"OTU2050" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU639" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2361" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Diversisporales" "f:Diversisporaceae" "UNKNOWN" "UNKNOWN"
"OTU697" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU1017" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2676" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1671" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1008" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1018" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU525" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU801" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU254" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2040" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1912" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Bolbitiaceae" "g:Conocybe" "UNKNOWN"
"OTU1621" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU788" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Onygenales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2102" "d:Fungi" "p:Basidiomycota" "c:Malasseziomycetes" "o:Malasseziales" "f:Malasseziaceae" "g:Malassezia" "s:Malassezia_globosa_SH184036.07FU"
"OTU1031" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3700" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU729" "d:Fungi" "p:Basidiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1449" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Eurotiales" "f:Aspergillaceae" "g:Penicillium" "UNKNOWN"
"OTU2533" "d:Fungi" "p:Ascomycota" "c:Leotiomycetes" "o:Helotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1436" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU496" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Sordariales" "f:Chaetomiaceae" "g:Chaetomium" "s:Chaetomium_iranianum_SH195329.07FU"
"OTU1772" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2322" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1429" "d:Fungi" "p:Glomeromycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1208" "d:Fungi" "p:Basidiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU739" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Hypocreaceae" "g:Trichoderma" "UNKNOWN"
"OTU842" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1245" "d:Fungi" "p:Mortierellomycota" "c:Mortierellomycetes" "o:Mortierellales" "f:Mortierellaceae" "g:Mortierella" "s:Mortierella_lignicola_SH185199.07FU"
"OTU1492" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU449" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU3385" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3665" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU1572" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3627" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU486" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4133" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU421" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1040" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Xylariales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1109" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Tremellales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4664" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "f:Sporormiaceae" "g:Sporormia" "UNKNOWN"
"OTU2270" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Agaricaceae" "g:Tulostoma" "UNKNOWN"
"OTU2954" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU699" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3549" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1415" "d:Fungi" "p:Glomeromycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU599" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Agaricales" "f:Agaricaceae" "g:Leucoagaricus" "UNKNOWN"
"OTU1367" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU429" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU807" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU830" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1030" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Eurotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2112" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1488" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1814" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2372" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1873" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU720" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU834" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU805" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Eurotiales" "f:Thermoascaceae" "g:Byssochlamys" "UNKNOWN"
"OTU1998" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU841" "d:Fungi" "p:Glomeromycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2995" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU612" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU2773" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Boletales" "f:Melanogastraceae" "g:Melanogaster" "UNKNOWN"
"OTU1121" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Onygenales" "f:Onygenaceae" "g:Amauroascus" "UNKNOWN"
"OTU1210" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4757" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU3171" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU1951" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Tremellales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU3970" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU989" "d:Fungi" "p:Glomeromycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2536" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU749" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1514" "d:Fungi" "p:Basidiomycota" "c:Tremellomycetes" "o:Tremellales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2471" "d:Fungi" "p:Basidiomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1257" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "f:Trichomeriaceae" "g:Arthrocladium" "s:Arthrocladium_caudatum_SH492534.07FU"
"OTU2811" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Chaetothyriales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2314" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1487" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1539" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU874" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Eurotiales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1085" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Xylariales" "f:Xylariales_fam_Incertae_sedis" "g:Hansfordia" "UNKNOWN"
"OTU583" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2999" "d:Fungi" "p:Ascomycota" "c:Archaeorhizomycetes" "o:Archaeorhizomycetales" "f:Archaeorhizomycetaceae" "g:Archaeorhizomyces" "UNKNOWN"
"OTU948" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1726" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1481" "d:Fungi" "p:Ascomycota" "c:Lecanoromycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU893" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU2364" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1244" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU4500" "d:Fungi" "p:Ascomycota" "c:Dothideomycetes" "o:Pleosporales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU553" "d:Fungi" "p:Ascomycota" "c:Pezizomycetes" "o:Pezizales" "f:Pezizaceae" "g:Oedocephalum" "UNKNOWN"
"OTU3025" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "o:Sebacinales" "f:Sebacinaceae" "UNKNOWN" "UNKNOWN"
"OTU1737" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Hypocreales" "f:Nectriaceae" "g:Bisifusarium" "s:Bisifusarium_dimerum_SH185947.07FU"
"OTU1541" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1182" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Xylariales" "f:Coniocessiaceae" "g:Coniocessia" "UNKNOWN"
"OTU872" "d:Fungi" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU4117" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU4571" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1852" "d:Fungi" "p:Glomeromycota" "c:Glomeromycetes" "o:Glomerales" "f:Glomeraceae" "UNKNOWN" "UNKNOWN"
"OTU502" "d:Fungi" "p:Basidiomycota" "c:Agaricomycetes" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1766" "d:Fungi" "p:Ascomycota" "c:Sordariomycetes" "o:Coniochaetales" "f:Coniochaetaceae" "UNKNOWN" "UNKNOWN"
"OTU450" "d:Fungi" "p:Ascomycota" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN" "UNKNOWN"
"OTU1865" "d:Fungi" "p:Ascomycota" "c:Eurotiomycetes" "o:Onygenales" "UNKNOWN" "UNKNOWN" "UNKNOWN"
